instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_7.started,text_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,trials.response,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,14,13,start,4,lin,9.028542150998028,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,15,14,start,4,lin,8.820660371544474,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,16,15,start,4,lin,9.226418787468795,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,17,16,start,4,lin,9.056527289516932,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,18,17,start,4,lin,8.95799144514594,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,19,18,start,4,lin,9.133733308761244,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,20,19,start,4,lin,9.035928592644424,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,21,20,start,4,lin,8.978025651771993,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,22,21,start,4,lin,9.073857029826339,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,23,22,start,4,lin,9.015023127380392,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,24,23,start,4,lin,9.114973203854213,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,25,24,start,4,lin,9.050316911347021,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,26,25,start,4,lin,9.01093552583989,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,27,26,start,4,lin,8.983200491407604,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,28,27,start,4,lin,8.961836040606766,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,29,28,start,4,lin,8.944315982086422,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,30,30,0.63,3.5,0.01,0.5,0.01,60,0,60,0,30,29,start,4,lin,8.972358687069459,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1435,toneDetectionPlatform_V1.6,2020.2.4,60.02440592301956,
