instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_7.started,text_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,trials.response,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,8,7,start,4,lin,37.782445417320005,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1348,toneDetectionPlatform_V1.6,2020.2.4,59.87091830011691,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,9,8,start,4,lin,36.473690045196065,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1348,toneDetectionPlatform_V1.6,2020.2.4,59.87091830011691,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,10,9,start,4,lin,35.241749565420875,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1348,toneDetectionPlatform_V1.6,2020.2.4,59.87091830011691,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,11,10,start,4,lin,34.07774241641453,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1348,toneDetectionPlatform_V1.6,2020.2.4,59.87091830011691,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,12,11,start,4,lin,32.9747602666763,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1348,toneDetectionPlatform_V1.6,2020.2.4,59.87091830011691,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,13,12,start,4,lin,35.11580954778192,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1348,toneDetectionPlatform_V1.6,2020.2.4,59.87091830011691,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,14,13,start,4,lin,34.48108176990981,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1348,toneDetectionPlatform_V1.6,2020.2.4,59.87091830011691,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,15,14,start,4,lin,34.002871791059015,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1348,toneDetectionPlatform_V1.6,2020.2.4,59.87091830011691,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,16,15,start,4,lin,33.73636539148853,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1348,toneDetectionPlatform_V1.6,2020.2.4,59.87091830011691,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,17,16,start,4,lin,33.545162597281724,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1348,toneDetectionPlatform_V1.6,2020.2.4,59.87091830011691,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,18,17,start,4,lin,33.9258478311131,,,,,,,,,,,
