trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,sound_1.started,sound_1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,input,session,date,expName,psychopyVersion,frameRate,
13,0,13,0,,,,,,,17.907229933331593,None,d,0.10631090000242693,17.89764859999923,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
14,0,14,0,,,,,,,18.041061233333068,None,d,0.09814040000128443,18.031837099999393,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
15,0,15,0,,,,,,,18.17439463333406,None,d,0.11297629999899073,18.1638017999976,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
16,0,16,0,,,,,,,18.319679833334277,None,d,0.09409159999995609,18.30956900000092,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
17,0,17,0,,,,,,,18.44099813333426,None,d,0.1218349999981001,18.430470299997978,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
18,0,18,0,,,,,,,18.58644093333399,None,d,0.12180900000021211,18.575956900000165,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
19,0,19,0,,,,,,,18.733390233334404,None,d,0.12935680000009597,18.723567099998036,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
20,0,20,0,,,,,,,18.906662933332456,None,d,0.11040990000037709,18.897007999999914,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
21,0,21,0,,,,,,,19.040117233333632,None,d,0.10558320000200183,19.031109299998207,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
22,0,22,0,,,,,,,19.173463933334034,None,d,0.12750720000258298,19.163452900000266,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
23,0,23,0,,,,,,,19.33437623333205,None,d,0.11025739999968209,19.322842099998525,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
24,0,24,0,,,,,,,19.466537933331466,None,d,0.12710730000253534,19.457701700001053,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
25,0,25,0,,,,,,,19.640304233333637,None,d,0.10695510000005015,19.63006899999891,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
26,0,26,0,,,,,,,19.77354953333318,None,d,0.10946279999916442,19.76422889999958,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
27,0,27,0,,,,,,,19.906984333331394,None,d,0.12165570000070147,19.896848199998203,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
28,0,28,0,,,,,,,20.053818833334418,None,d,0.11946229999739444,20.043351299998903,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
29,0,29,0,,,,,,,20.201356633333972,None,d,0.12491589999990538,20.191341199999442,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
30,0,30,0,,,,,,,20.373830933331675,None,d,0.10946440000043367,20.361790799997834,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
31,0,31,0,,,,,,,20.50721943333386,None,d,0.11459499999909895,20.497550399999454,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
32,0,32,0,,,,,,,20.65361583333336,None,d,0.11643370000092546,20.64331029999812,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
33,0,33,0,,,,,,,20.800571833333862,None,d,0.12604129999817815,20.789797999997973,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
34,0,34,0,,,,,,,20.960470733331505,None,d,0.12111969999750727,20.94953919999898,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
35,0,35,0,,,,,,,21.121927933331364,None,d,0.10964170000079321,21.1122921999995,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
36,0,36,0,,,,,,,21.256055433332705,None,d,0.12456260000180919,21.24803460000112,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
37,0,37,0,,,,,,,21.41383473333238,None,d,0.12475460000132443,21.405808100000286,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
38,0,38,0,,,,,,,21.587805433333898,None,d,0.10593789999984438,21.5772223999993,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
39,0,39,0,,,,,,,21.720821933333838,None,d,0.13078830000085873,21.709293799998704,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
40,0,40,0,,,,,,,21.881048033330927,None,d,0.1172922000005201,21.870927699997992,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
41,0,41,0,,,,,,,22.027743833332835,None,d,0.12275570000201697,22.01831559999846,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
42,0,42,0,,,,,,,22.18799753333272,None,d,0.10796299999856274,22.178088900000148,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
43,0,43,0,,,,,,,22.321533433333144,None,d,0.12557449999803794,22.311329100000876,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
44,0,44,0,,,,,,,22.48123273333161,None,d,0.11729449999984354,22.470339200001035,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
45,0,45,0,,,,,,,22.62770803333163,None,d,0.12503110000034212,22.616578400000435,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
46,0,46,0,,,,,,,22.78801383333169,None,d,0.11824139999953331,22.776942799999233,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
47,0,47,0,,,,,,,22.936034633331047,None,d,0.11326019999978598,22.925540100000944,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
48,0,48,0,,,,,,,23.081321433332533,None,d,0.1130734999969718,23.071660599998722,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
49,0,49,0,,,,,,,23.228095433333266,None,d,0.11772389999896404,23.217444300000352,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
50,0,50,0,,,,,,,23.374833933332894,None,d,0.12717029999839724,23.364318699997966,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
51,0,51,0,,,,,,,23.534838633332157,None,d,0.1151069000006828,23.525776999998925,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
52,0,52,0,,,,,,,23.681886833332584,None,d,0.1291808999994828,23.671529799998098,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
53,0,53,0,,,,,,,23.841558333334007,None,d,0.11945299999933923,23.831102799998916,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
54,0,54,0,,,,,,,24.00232463333353,None,d,0.11959799999749521,23.993494700000156,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
55,0,55,0,,,,,,,24.148771833334223,None,d,0.13568559999839636,24.138762300000963,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
56,0,56,0,,,,,,,24.30930273333118,None,d,0.11180729999978212,24.299337799999194,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
57,0,57,0,,,,,,,24.469693733332434,None,d,0.10940309999932651,24.460056600000826,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
58,0,58,0,,,,,,,24.603605933331465,None,d,0.12587519999942742,24.59987159999946,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
59,0,59,0,,,,,,,24.761947333332984,None,d,0.13317299999835086,24.75173519999953,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
60,0,60,0,,,,,,,24.935510133331746,None,d,0.10969699999986915,24.925965300000826,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
61,0,61,0,,,,,,,25.068883233333082,None,d,0.1385221000018646,25.05921379999927,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
62,0,62,0,,,,,,,25.243481233334506,None,d,0.12578680000297027,25.23322289999851,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
63,0,63,0,,,,,,,25.40228363333202,None,d,0.12050019999878714,25.392330999999103,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
64,0,64,0,,,,,,,25.548855533332727,None,d,0.13120619999972405,25.539272699999856,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
65,0,65,0,,,,,,,25.708858033333428,None,d,0.1294891999968968,25.698002799999813,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
66,0,66,0,,,,,,,25.883473133334093,None,d,0.10237489999781246,25.873100400000112,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
67,0,67,0,,,,,,,26.016971633333497,None,d,0.11867669999992358,26.006964500000322,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
68,0,68,0,,,,,,,26.16280553333175,None,d,0.12441140000009909,26.152743499998905,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
69,0,69,0,,,,,,,26.309186633331166,None,d,0.13534509999954025,26.298806899998453,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
70,0,70,0,,,,,,,26.482619933333382,None,d,0.11498940000092261,26.472429400000692,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
71,0,71,0,,,,,,,26.629271133334015,None,d,0.1109212999981537,26.620012700001098,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
72,0,72,0,,,,,,,26.7626735333329,None,d,0.1410667000018293,26.752948900000774,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
73,0,73,0,,,,,,,26.94921483333431,None,d,0.10513559999890276,26.939686900001107,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
74,0,74,0,,,,,,,27.082716033332446,None,d,0.1259089999985008,27.07258440000078,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
75,0,75,0,,,,,,,27.242949533331313,None,d,0.12446579999959795,27.23333889999776,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
76,0,76,0,,,,,,,27.41607953333417,None,d,0.12137620000066818,27.405707999998413,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
77,0,77,0,,,,,,,27.562710933333193,None,d,0.10602690000087023,27.556536799998867,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
78,0,78,0,,,,,,,27.696436733331694,None,d,0.13519340000129887,27.690137400000822,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
79,0,79,0,,,,,,,27.857078533332725,None,d,0.1358271999997669,27.847345300000597,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
80,0,80,0,,,,,,,28.01721373333251,None,d,0.13695849999930942,28.0072325000001,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
81,0,81,0,,,,,,,28.17649773333372,None,d,0.129010600001493,28.166895399997884,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
82,0,82,0,,,,,,,28.336318533333298,None,d,0.1333024999985355,28.327155499999208,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
83,0,83,0,,,,,,,28.496414233334264,None,d,0.13143159999890486,28.48661859999993,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
84,0,84,0,,,,,,,28.656491433332604,None,d,0.12755169999945792,28.64769299999898,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
85,0,85,0,,,,,,,28.830908033331553,None,d,0.1153398999995261,28.821258100000705,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
86,0,86,0,,,,,,,28.97691153333338,None,d,0.12902010000107111,28.96679899999799,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
87,0,87,0,,,,,,,29.136907333333994,None,d,0.11848109999846201,29.127101699999912,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
88,0,88,0,,,,,,,29.296906533331395,None,d,0.10828179999953136,29.28699499999857,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
89,0,89,0,,,,,,,29.430650933333283,None,d,0.12790099999983795,29.422205399998347,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
90,0,90,0,,,,,,,29.59043373333091,None,d,0.12898899999709101,29.58323250000103,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
91,0,91,0,,,,,,,29.764805733332224,None,d,0.11931899999763118,29.75483499999973,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
92,0,92,0,,,,,,,29.910546133331565,None,d,0.11385890000019572,29.90125199999966,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
93,0,93,0,,,,,,,30.057242733332288,None,d,0.1267398999989382,30.046262699997897,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
94,0,94,0,,,,,,,30.230689533331798,None,d,0.09155699999973876,30.219876600000134,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
95,0,95,0,,,,,,,30.350739133333747,None,d,0.1298432999974466,30.339718999999604,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
96,0,96,0,,,,,,,30.510824333331158,None,d,0.12460320000172942,30.50049990000116,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
97,0,97,0,,,,,,,30.658843033332715,None,d,0.13499400000000605,30.649233100000856,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
98,0,98,0,,,,,,,30.817554433332162,None,d,0.13735880000240286,30.80778830000054,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
99,0,99,0,,,,,,,30.977634833333042,None,d,0.14076249999925494,30.96711359999972,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
100,0,100,0,,,,,,,31.15084703333244,None,d,0.1375034999982745,31.14006199999858,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
101,0,101,0,,,,,,,31.3113526333332,None,d,0.1373676000002888,31.301323499999853,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
102,0,102,0,,,,,,,31.471381533331197,None,d,0.13294740000128513,31.463183399999252,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
103,0,103,0,,,,,,,31.64458863333178,None,d,0.11600669999825186,31.634888299999147,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
104,0,104,0,,,,,,,31.792567133332824,None,d,0.12811900000087917,31.783230599998205,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
105,0,105,0,,,,,,,31.951016433333763,None,d,0.10795629999847733,31.941182599999593,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
106,0,106,0,,,,,,,32.08472213333201,None,d,0.1306774000004225,32.073888899998565,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
107,0,107,0,,,,,,,32.24444583333437,None,d,0.15558360000068205,32.23368269999992,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
108,0,108,0,,,,,,,32.44476523333336,None,d,0.1202649000006204,32.43518029999905,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
109,0,109,0,,,,,,,32.59148783333197,None,d,0.14042089999929885,32.58160339999813,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
110,0,110,0,,,,,,,32.77819713333204,None,d,0.11486140000124578,32.768899099999544,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
111,0,111,0,,,,,,,32.92507253333363,None,d,0.12988559999939753,32.91594769999938,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
112,0,112,0,,,,,,,33.069494466665006,None,d,0.13558069999999134,33.074216299999534,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
113,0,113,0,,,,,,,33.258462533333415,None,d,0.12284999999974389,33.24772999999914,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
114,0,114,0,,,,,,,33.40572543333158,None,d,0.13709190000008675,33.39585960000113,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
115,0,115,0,,,,,,,33.56517073333137,None,d,0.13140600000042468,33.55479389999891,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
116,0,116,0,,,,,,,33.726554533332575,None,d,0.1399597999989055,33.71678669999892,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
117,0,117,0,,,,,,,33.881971466664496,None,d,0.1068861999992805,33.88671389999945,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
118,0,118,0,,,,,,,34.031958233332745,None,d,0.1346986000025936,34.02052990000084,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
119,0,119,0,,,,,,,34.19258163333191,None,d,0.1441741999988153,34.18461380000008,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
120,0,120,0,,,,,,,34.36526603333235,None,d,0.10511399999813875,34.354100699998526,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
121,0,121,0,,,,,,,34.49915573333104,None,d,0.12724270000035176,34.488019699998404,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
122,0,122,0,,,,,,,34.658841933331615,None,d,0.09916130000056,34.649054499997874,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
123,0,123,0,,,,,,,34.79224203333118,None,d,0.12743229999978212,34.783079000000726,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
124,0,124,0,,,,,,,34.952350133331976,None,d,0.1298516999995627,34.94265649999943,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
125,0,125,0,,,,,,,35.125818233333604,None,d,0.11790069999915431,35.11561190000066,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
126,0,126,0,,,,,,,35.273663933331164,None,d,0.1204978999994637,35.26362789999985,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
127,0,127,0,,,,,,,35.4197960333336,None,d,0.10965930000020307,35.41043119999813,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
128,0,128,0,,,,,,,35.552772333333024,None,d,0.13841450000109035,35.542648999999074,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
129,0,129,0,,,,,,,35.71270073333338,None,d,0.14375579999978072,35.70347359999869,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
130,0,130,0,,,,,,,35.88589813333286,None,d,0.11350210000091465,35.87671820000105,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
131,0,131,0,,,,,,,36.03417913333445,None,d,0.12170310000146856,36.024318899999344,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
132,0,132,0,,,,,,,36.16332086666468,None,d,0.14051440000184812,36.168075800000224,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
133,0,133,0,,,,,,,36.353231633333536,None,d,0.11635319999913918,36.34364029999779,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
134,0,134,0,,,,,,,36.499600533331005,None,d,0.13393839999844204,36.490248999998585,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
135,0,135,0,,,,,,,36.67313993333349,None,d,0.12484169999879668,36.663506799999595,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
136,0,136,0,,,,,,,36.83313543333182,None,d,0.13669619999927818,36.821419399999286,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
137,0,137,0,,,,,,,37.006476833332755,None,d,0.10642490000100224,36.996260100000654,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
138,0,138,0,,,,,,,37.13988723333435,None,d,0.1474859000009019,37.13137629999983,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
139,0,139,0,,,,,,,37.314489533332136,None,d,0.13602950000131386,37.30477389999942,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
140,0,140,0,,,,,,,37.473412033331016,None,d,0.13813110000046436,37.4624330000006,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
141,0,141,0,,,,,,,37.63409683333205,None,d,0.1285250000000815,37.6240332999987,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
142,0,142,0,,,,,,,37.80669663333222,None,d,0.12293040000076871,37.79561610000019,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
143,0,143,0,,,,,,,37.95392423333445,None,d,0.1374617000001308,37.94373600000108,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
144,0,144,0,,,,,,,38.113753533333266,None,d,0.1324623000000429,38.10359460000109,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
145,0,145,0,,,,,,,38.28708023333141,None,d,0.13200610000058077,38.27698690000034,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
146,0,146,0,,,,,,,38.44833663333387,None,d,0.14373219999833964,38.43911680000019,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
147,0,147,0,,,,,,,38.62027533333142,None,d,0.13120649999837042,38.61047369999869,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
148,0,148,0,,,,,,,38.78035533333289,None,d,0.1226903000024322,38.76938650000011,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
149,0,149,0,,,,,,,38.927489233331045,None,d,0.14167820000147913,38.91748709999956,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
150,0,150,0,,,,,,,39.100463933333714,None,d,0.13422889999856125,39.08977969999978,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
151,0,151,0,,,,,,,39.260543333334255,None,d,0.1329260999991675,39.25165729999935,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
152,0,152,0,,,,,,,39.42061953333226,None,d,0.16204770000331337,39.41116830000101,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
153,0,153,0,,,,,,,39.620968833333365,None,d,0.10798530000101891,39.610906899997644,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
154,0,154,0,,,,,,,39.754205933332315,None,d,0.1492139000001771,39.744326,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
155,0,155,0,,,,,,,39.92726183333119,None,d,0.1425917999986268,39.91729409999971,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
156,0,156,0,,,,,,,40.10080293333206,None,d,0.13425930000084918,40.09027199999764,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
157,0,157,0,,,,,,,40.26080943333412,None,d,0.13518560000011348,40.249701699998695,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
158,0,158,0,,,,,,,40.421008833331626,None,d,0.1306933999985631,40.40964879999956,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
159,0,159,0,,,,,,,40.581025133331906,None,d,0.12858890000279644,40.57205729999987,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
160,0,160,0,,,,,,,40.74114923333448,None,d,0.36248390000037034,40.730179599999246,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
161,0,161,0,,,,,,,41.12814373333143,None,d,0.14724249999926542,41.11763399999836,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
162,0,162,0,,,,,,,41.302762833333446,None,d,0.14187699999820325,41.29288529999758,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
163,0,163,0,,,,,,,41.474689033334045,None,d,0.14058640000075684,41.46373909999966,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
164,0,164,0,,,,,,,41.64811273333228,None,d,0.12294079999992391,41.63846679999915,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
165,0,165,0,,,,,,,41.7959091333328,None,d,0.13962209999954212,41.78503909999927,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
166,0,166,0,,,,,,,41.968183433331916,None,d,0.15766050000092946,41.95807919999788,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
167,0,167,0,,,,,,,42.16933433333227,None,d,0.12594209999952,42.15820949999761,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
168,0,168,0,,,,,,,42.32839223333261,None,d,0.13667770000029122,42.31753779999781,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
169,0,169,0,,,,,,,42.50164103333421,None,d,0.14285150000068825,42.491659100000106,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
170,0,170,0,,,,,,,42.65846576666469,None,d,0.1474530000014056,42.66377039999861,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
171,0,171,0,,,,,,,42.848659833333414,None,d,0.14703989999907208,42.8389079999979,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
172,0,172,0,,,,,,,43.03653933333092,None,d,0.14459119999810355,43.02619649999906,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
173,0,173,0,,,,,,,43.20870913333104,None,d,0.14257050000014715,43.19915150000088,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
174,0,174,0,,,,,,,43.382286933331244,None,d,0.15467070000158856,43.372089000000415,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
175,0,175,0,,,,,,,43.5822266333312,None,d,0.10739439999815659,43.57250270000077,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
