trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,sound_1.started,sound_1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,participant,input,session,date,expName,psychopyVersion,frameRate,
235,0,235,0,,,,,,,63.99865463330255,None,u,0.0552148999995552,64.00559219997376,None,64.00559219997376,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
236,0,236,0,,,,,,,64.10359683330947,None,u,0.031913199985865504,64.10590169997886,None,64.10590169997886,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
237,0,237,0,,,,,,,64.17075223330951,None,u,0.04784989997278899,64.17924519994995,None,64.17924519994995,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
238,0,238,0,,,,,,,64.26370573329817,None,u,0.0402355000260286,64.26840849994915,None,64.26840849994915,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
239,0,239,0,,,,,,,64.34555123328076,None,u,0.0382367999991402,64.35524439997971,None,64.35524439997971,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
240,0,240,0,,,,,,,64.43715503329489,None,u,0.03418499999679625,64.44098849996226,None,64.44098849996226,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
241,0,241,0,,,,,,,64.51700283331641,None,u,0.030997699999716133,64.52665019995766,None,64.52665019995766,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
242,0,242,0,,,,,,,64.59721563332326,None,u,0.10544489999301732,64.60218929999974,None,64.60218929999974,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
243,0,243,0,,,,,,,64.74431223329933,None,u,0.06765300000552088,64.74917639995692,None,64.74917639995692,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
244,0,244,0,,,,,,,64.8504695333036,None,u,0.037681100016925484,64.85752869996941,None,64.85752869996941,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
245,0,245,0,,,,,,,64.93045933330043,None,u,0.039940299990121275,64.93568039999809,None,64.93568039999809,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
246,0,246,0,,,,,,,65.02922459995607,None,u,0.03980229998705909,65.02215959999012,None,65.02215959999012,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
247,0,247,0,,,,,,,65.10402033333278,None,u,0.05657770001562312,65.10775809996994,None,65.10775809996994,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
248,0,248,0,,,,,,,65.19908423332575,None,u,0.03000690002227202,65.20590469997842,None,65.20590469997842,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
249,0,249,0,,,,,,,65.27731343330427,None,u,0.044857900007627904,65.28034999995725,None,65.28034999995725,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
250,0,250,0,,,,,,,65.35949923331694,None,u,0.05385500000556931,65.3669799999916,None,65.3669799999916,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
251,0,251,0,,,,,,,65.4640713332997,None,u,0.024380699964240193,65.46724049997283,None,65.46724049997283,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
252,0,252,0,,,,,,,65.5309417332833,None,u,0.0665024000336416,65.538656299992,None,65.538656299992,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
253,0,253,0,,,,,,,65.63757853332984,None,u,0.04966779996175319,65.64280699996743,None,65.64280699996743,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
254,0,254,0,,,,,,,65.73238633329359,None,u,0.03530940000200644,65.73934859997826,None,65.73934859997826,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
255,0,255,0,,,,,,,65.81096183328967,None,u,0.04833389999112114,65.81641309999395,None,65.81641309999395,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
256,0,256,0,,,,,,,65.90600713331563,None,u,0.03500039997743443,65.91591609996976,None,65.91591609996976,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
257,0,257,0,,,,,,,65.9845042332968,None,u,0.0430099000222981,65.99301419995027,None,65.99301419995027,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
258,0,258,0,,,,,,,66.07952223328951,None,u,0.029118600010406226,66.08854759996757,None,66.08854759996757,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
259,0,259,0,,,,,,,66.15773383330864,None,u,0.04659610003000125,66.1633941999753,None,66.1633941999753,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
260,0,260,0,,,,,,,66.25121383329,None,u,0.030791199998930097,66.25708679994568,None,66.25708679994568,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
261,0,261,0,,,,,,,66.33113933332109,None,u,0.036489800026174635,66.33683519996703,None,66.33683519996703,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
262,0,262,0,,,,,,,66.42925139995059,None,u,0.03532419999828562,66.42460579995532,None,66.42460579995532,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
263,0,263,0,,,,,,,66.49268073333272,None,u,0.04774429998360574,66.49903809995158,None,66.49903809995158,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
264,0,264,0,,,,,,,66.58593483328198,None,u,0.03905949997715652,66.59518709999975,None,66.59518709999975,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
265,0,265,0,,,,,,,66.67882623332164,None,u,0.05571760004386306,66.6858104999992,None,66.6858104999992,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
266,0,266,0,,,,,,,66.8117543666313,None,u,0.002139299991540611,66.82154379994608,None,66.82154379994608,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
267,0,267,0,,,,,,,66.90487713327941,None,u,0.0943830999894999,66.90833979996387,None,66.90833979996387,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
268,0,268,0,,,,,,,67.05818589999107,None,u,0.003702900023199618,67.06644319999032,None,67.06644319999032,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
269,0,269,0,,,,,,,67.14901626664602,None,u,0.0016562000382691622,67.1605706999544,None,67.1605706999544,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
270,0,270,0,,,,,,,67.22723736662107,None,u,0.012288699974305928,67.24200909998035,None,67.24200909998035,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
271,0,271,0,,,,,,,67.30747969996882,None,u,0.0215011999825947,67.30830839998089,None,67.30830839998089,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
272,0,272,0,,,,,,,67.38819689997472,None,u,0.022949500009417534,67.39742049999768,None,67.39742049999768,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
273,0,273,0,,,,,,,67.49529646664547,None,u,0.0791730000055395,67.51234729995485,None,67.51234729995485,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
274,0,274,0,,,,,,,67.64317049995297,None,u,0.026813600037712604,67.65345449995948,None,67.65345449995948,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
275,0,275,0,,,,,,,67.73712479999521,None,u,0.021241400041617453,67.74399299995275,None,67.74399299995275,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
276,0,276,0,,,,,,,67.81399049995234,None,u,0.032971100008580834,67.82032559998333,None,67.82032559998333,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
277,0,277,0,,,,,,,67.95924066666436,None,u,0.07409570005256683,67.96922669996275,None,67.96922669996275,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
278,0,278,0,,,,,,,68.09424189997371,None,u,0.025834099971689284,68.10411569999997,None,68.10411569999997,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
279,0,279,0,,,,,,,68.24288539997069,None,u,0.06263689999468625,68.25309079996077,None,68.25309079996077,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
280,0,280,0,,,,,,,68.37529079995583,None,u,0.030602100014220923,68.3749502999708,None,68.3749502999708,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
281,0,281,0,,,,,,,68.45609749994473,None,u,0.031156300043221563,68.45416059996933,None,68.45416059996933,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
282,0,282,0,,,,,,,68.53533309996128,None,u,0.9871576000005007,68.53292749996763,None,68.53292749996763,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
283,0,283,0,,,,,,,69.57614119998179,None,u,0.24116269999649376,69.58600339997793,None,69.58600339997793,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
284,0,284,0,,,,,,,69.89596549998969,None,u,0.09529079997446388,69.89062089996878,None,69.89062089996878,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
285,0,285,0,,,,,,,70.02607673331707,None,u,0.0876736999489367,70.03512779995799,None,70.03512779995799,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
286,0,286,0,,,,,,,70.17776149995625,None,u,0.061230799998156726,70.17190039996058,None,70.17190039996058,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
287,0,287,0,,,,,,,70.28258619999978,None,u,0.06060490000527352,70.27977869997267,None,70.27977869997267,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
288,0,288,0,,,,,,,70.37288023328486,None,u,0.29927979997592047,70.3819687999785,None,70.3819687999785,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
289,0,289,0,,,,,,,70.7194841333044,None,u,0.1291777000296861,70.72553139994852,None,70.72553139994852,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
290,0,290,0,,,,,,,70.91071359994821,None,u,0.07540179998613894,70.90693099994678,None,70.90693099994678,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
291,0,291,0,,,,,,,71.03194059997331,None,u,0.09532049996778369,71.03151239996077,None,71.03151239996077,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
292,0,292,0,,,,,,,71.17634089996572,None,u,0.07097719999728724,71.17785799998092,None,71.17785799998092,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
293,0,293,0,,,,,,,71.30986669998383,None,u,0.08577189996140078,71.30547609995119,None,71.30547609995119,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
294,0,294,0,,,,,,,71.44302239997778,None,u,0.10525540000526235,71.43668489996344,None,71.43668489996344,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
295,0,295,0,,,,,,,71.58644303330996,None,u,0.10706200002459809,71.59615649998887,None,71.59615649998887,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
296,0,296,0,,,,,,,71.77959129995433,None,u,0.0658633999992162,71.78987859998597,None,71.78987859998597,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
297,0,297,0,,,,,,,71.8934856333149,None,u,0.10282420000294223,71.9045785999624,None,71.9045785999624,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
298,0,298,0,,,,,,,72.03992893332227,None,u,0.12089379999088123,72.04919130000053,None,72.04919130000053,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
299,0,299,0,,,,,,,72.22740353330349,None,u,0.09360090002883226,72.23464779998176,None,72.23464779998176,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
300,0,300,0,,,,,,,72.36287703330939,None,u,0.10298630001489073,72.37446490000002,None,72.37446490000002,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
301,0,301,0,,,,,,,72.52122083330372,None,u,0.1084007999743335,72.52787169994554,None,72.52787169994554,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
302,0,302,0,,,,,,,72.68019103329473,None,u,0.09331480000400916,72.68663089995971,None,72.68663089995971,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
303,0,303,0,,,,,,,72.8149699333085,None,u,0.11195860005682334,72.82448619999923,None,72.82448619999923,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
304,0,304,0,,,,,,,72.97439073329636,None,u,0.10543130000587553,72.98265209997771,None,72.98265209997771,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
305,0,305,0,,,,,,,73.12039863330622,None,u,0.11957490001805127,73.12992989999475,None,73.12992989999475,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
306,0,306,0,,,,,,,73.28134383331829,None,u,0.13342500000726432,73.28738279995741,None,73.28738279995741,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
307,0,307,0,,,,,,,73.45361973328593,None,u,0.14448750001611188,73.45909599994775,None,73.45909599994775,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
308,0,308,0,,,,,,,73.64062863332995,None,u,0.11790910002309829,73.64659359998768,None,73.64659359998768,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
309,0,309,0,,,,,,,73.80043053330931,None,u,0.12225260003469884,73.80557969998335,None,73.80557969998335,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
310,0,310,0,,,,,,,73.9738209333232,None,u,0.092528700013645,73.98138429998653,None,73.98138429998653,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
311,0,311,0,,,,,,,74.10743523331669,None,u,0.11393900000257418,74.11488839995582,None,74.11488839995582,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
312,0,312,0,,,,,,,74.26760863333087,None,u,0.1181635000393726,74.27442899998277,None,74.27442899998277,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
313,0,313,0,,,,,,,74.44195433328471,None,u,0.10362599999643862,74.44789569999557,None,74.44789569999557,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
314,0,314,0,,,,,,,74.58835653332838,None,u,0.12330820003990084,74.59291809995193,None,74.59291809995193,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
315,0,315,0,,,,,,,74.77423523332303,None,u,0.09295880002900958,74.77839739999035,None,74.77839739999035,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
316,0,316,0,,,,,,,74.90859733330629,None,u,0.11665280000306666,74.91297939996002,None,74.91297939996002,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
317,0,317,0,,,,,,,75.06770833332169,None,u,0.12124360003508627,75.07001259998651,None,75.07001259998651,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
318,0,318,0,,,,,,,75.22752383328819,None,u,0.13113069999963045,75.231638199999,None,75.231638199999,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
319,0,319,0,,,,,,,75.40086563328126,None,u,0.11153200000990182,75.40603789995657,None,75.40603789995657,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
320,0,320,0,,,,,,,75.5610259333121,None,u,0.11927269998705015,75.56348039995646,None,75.56348039995646,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
321,0,321,0,,,,,,,75.7223058333116,None,u,0.11795829999027774,75.72695179999573,None,75.72695179999573,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
322,0,322,0,,,,,,,75.88169663330385,None,u,0.1093072000076063,75.88422999996692,None,75.88422999996692,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
323,0,323,0,,,,,,,76.02819213330125,None,u,0.11989610001910478,76.03139739995822,None,76.03139739995822,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
324,0,324,0,,,,,,,76.18797223328923,None,u,0.12051159999100491,76.19270559999859,None,76.19270559999859,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
325,0,325,0,,,,,,,76.36570659996941,None,u,0.11636939999880269,76.36209839995718,None,76.36209839995718,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
326,0,326,0,,,,,,,76.52333343332478,None,u,0.10135939996689558,76.53213219996542,None,76.53213219996542,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
327,0,327,0,,,,,,,76.66924143333065,None,u,0.09558650001417845,76.67698959994595,None,76.67698959994595,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
328,0,328,0,,,,,,,76.81518213329448,None,u,0.12645270000211895,76.82301019999431,None,76.82301019999431,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
329,0,329,0,,,,,,,76.99012733333123,None,u,0.11285829998087138,76.99912839999888,None,76.99912839999888,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
330,0,330,0,,,,,,,77.14935053332786,None,u,0.11760040000081062,77.15641289995983,None,77.15641289995983,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
331,0,331,0,,,,,,,77.32186223328657,None,u,0.09451029996853322,77.32638389995554,None,77.32638389995554,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
332,0,332,0,,,,,,,77.4684531333119,None,u,0.10025129996938631,77.47384039999451,None,77.47384039999451,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
333,0,333,0,,,,,,,77.61534873332906,None,u,0.10300040000583977,77.62069699994754,None,77.62069699994754,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
334,0,334,0,,,,,,,77.76210773329561,None,u,0.1105404999689199,77.76684419997036,None,77.76684419997036,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
335,0,335,0,,,,,,,77.95220439998666,None,u,0.08450040000025183,77.94631289999234,None,77.94631289999234,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
336,0,336,0,,,,,,,78.08904689999763,None,u,0.10074690001783893,78.08395739999833,None,78.08395739999833,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
337,0,337,0,,,,,,,78.23556889996398,None,u,0.11110959999496117,78.23277199995937,None,78.23277199995937,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
338,0,338,0,,,,,,,78.37678653328524,None,u,0.11415509996004403,78.38657629996305,None,78.38657629996305,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
339,0,339,0,,,,,,,78.53689363331844,None,u,0.11208029999397695,78.54639049997786,None,78.54639049997786,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
340,0,340,0,,,,,,,78.69685053331389,None,u,0.12411600002087653,78.70467899995856,None,78.70467899995856,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
341,0,341,0,,,,,,,78.88656549995066,None,u,0.10546250001061708,78.88850909995381,None,78.88850909995381,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
342,0,342,0,,,,,,,79.02926903329401,None,u,0.13349129998823628,79.03526249999413,None,79.03526249999413,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
343,0,343,0,,,,,,,79.20249193331304,None,u,0.15160300000570714,79.20736739999847,None,79.20736739999847,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
344,0,344,0,,,,,,,79.40249333327714,None,u,0.09119059995282441,79.40603949996876,None,79.40603949996876,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
345,0,345,0,,,,,,,79.5358539333179,None,u,0.13149620004696772,79.54012579994742,None,79.54012579994742,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
346,0,346,0,,,,,,,79.71012243332419,None,u,0.12480729998787865,79.71464409999317,None,79.71464409999317,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
347,0,347,0,,,,,,,79.8827932333302,None,u,0.12193039996782318,79.88464259996545,None,79.88464259996545,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
348,0,348,0,,,,,,,80.04260233330618,None,u,0.13505070004612207,80.04571969999233,None,80.04571969999233,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
349,0,349,0,,,,,,,80.21621483332322,None,u,0.14957159996265545,80.21812189999036,None,80.21812189999036,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
350,0,350,0,,,,,,,80.41753563332216,None,u,0.10302789998240769,80.41977279999992,None,80.41977279999992,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
351,0,351,0,,,,,,,80.56338663330146,None,u,0.13830819999566302,80.56643359997543,None,80.56643359997543,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
352,0,352,0,,,,,,,80.74964053330089,None,u,0.10452669998630881,80.75350059999619,None,80.75350059999619,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
353,0,353,0,,,,,,,80.89641523332878,None,u,0.14846599998418242,80.8995551999542,None,80.8995551999542,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
354,0,354,0,,,,,,,81.08333053330037,None,u,0.12407149997306988,81.09075579995988,None,81.09075579995988,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
355,0,355,0,,,,,,,81.25648703327946,None,u,0.14984979998553172,81.26051919994643,None,81.26051919994643,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
356,0,356,0,,,,,,,81.44369443332155,None,u,0.12444410001626238,81.44745229999535,None,81.44745229999535,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
357,0,357,0,,,,,,,81.61664013332532,None,u,0.11189800000283867,81.62282749998849,None,81.62282749998849,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
358,0,358,0,,,,,,,81.7767837332872,None,u,0.11783559998730198,81.78300299996044,None,81.78300299996044,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
359,0,359,0,,,,,,,81.95027973329027,None,u,0.10989899997366592,81.95712729997467,None,81.95712729997467,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
360,0,360,0,,,,,,,82.11039913330072,None,u,0.11619919998338446,82.11919939995278,None,82.11919939995278,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
361,0,361,0,,,,,,,82.28424873331872,None,u,0.10693320003338158,82.28834339999594,None,82.28834339999594,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
362,0,362,0,,,,,,,82.46596726666127,None,u,0.09051850001560524,82.46842209994793,None,82.46842209994793,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
363,0,363,0,,,,,,,82.6104298999533,None,u,0.11472780001349747,82.60501479997765,None,82.60501479997765,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
364,0,364,0,,,,,,,82.76474553329948,None,u,0.11745590000646189,82.77273279998917,None,82.77273279998917,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
365,0,365,0,,,,,,,82.94035049994709,None,u,0.12454520002938807,82.93599909998011,None,82.93599909998011,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
366,0,366,0,,,,,,,83.09730723332225,None,u,0.12046030000783503,83.10563899995759,None,83.10563899995759,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
367,0,367,0,,,,,,,83.2707272333287,None,u,0.11277040001004934,83.27753619995201,None,83.27753619995201,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
368,0,368,0,,,,,,,83.43099513330574,None,u,0.11783030000515282,83.43746589997318,None,83.43746589997318,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
369,0,369,0,,,,,,,83.59068443330082,None,u,0.11866899998858571,83.59552449994953,None,83.59552449994953,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
370,0,370,0,,,,,,,83.76400403329947,None,u,0.10469260002719238,83.76933689997531,None,83.76933689997531,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
371,0,371,0,,,,,,,83.91205513332582,None,u,0.1308773999917321,83.91641619999427,None,83.91641619999427,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
372,0,372,0,,,,,,,84.09761703329471,None,u,0.11235599999781698,84.1011774999788,None,84.1011774999788,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
373,0,373,0,,,,,,,84.25761943328737,None,u,0.15710309997666627,84.2602752999519,None,84.2602752999519,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
374,0,374,0,,,,,,,84.45780053328102,None,u,0.11019960005069152,84.4651311999769,None,84.4651311999769,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
375,0,375,0,,,,,,,84.63161953329885,None,u,0.10701589996460825,84.63447619997896,None,84.63447619997896,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
376,0,376,0,,,,,,,84.778467033299,None,u,0.13097170001128688,84.77984679996734,None,84.77984679996734,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
377,0,377,0,,,,,,,84.95130883332652,None,u,0.13054700003704056,84.95436139998492,None,84.95436139998492,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
378,0,378,0,,,,,,,85.12465903332534,None,u,0.1268605999648571,85.1276490999735,None,85.1276490999735,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
379,0,379,0,,,,,,,85.31156773330488,None,u,0.10953810001956299,85.31707799999276,None,85.31707799999276,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
380,0,380,0,,,,,,,85.45909833332601,None,u,0.13589420000789687,85.46280319994548,None,85.46280319994548,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
381,0,381,0,,,,,,,85.64482413332055,None,u,0.11485890002222732,85.64687929995125,None,85.64687929995125,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
382,0,382,0,,,,,,,85.80552413332819,None,u,0.15406319999601692,85.80752849997953,None,85.80752849997953,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
383,0,383,0,,,,,,,86.00484983332765,None,u,0.1174363000318408,86.00787259999197,None,86.00787259999197,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
384,0,384,0,,,,,,,86.17938163330157,None,u,0.11322780000045896,86.18112409999594,None,86.18112409999594,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
385,0,385,0,,,,,,,86.32591903332698,None,u,0.15011270000832155,86.32880549994297,None,86.32880549994297,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
386,0,386,0,,,,,,,86.5126896333027,None,u,0.14520149998134002,86.51637059997302,None,86.51637059997302,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
387,0,387,0,,,,,,,86.71234713332572,None,u,0.12047339999116957,86.71944459999213,None,86.71944459999213,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
388,0,388,0,,,,,,,86.87294983329096,None,u,0.12456720002228394,86.87919149996014,None,86.87919149996014,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
389,0,389,0,,,,,,,87.04631953332185,None,u,0.12317209999309853,87.05105009995168,None,87.05105009995168,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
390,0,390,0,,,,,,,87.20559833327619,None,u,0.13385350001044571,87.21012399997562,None,87.21012399997562,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
391,0,391,0,,,,,,,87.39248973329862,None,u,0.12547829997492954,87.39778469997691,None,87.39778469997691,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
392,0,392,0,,,,,,,87.56550113327879,None,u,0.11679840000579134,87.56909469998209,None,87.56909469998209,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
393,0,393,0,,,,,,,87.72638743330802,None,u,0.12664039997616783,87.72881649999181,None,87.72881649999181,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
