trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,title_text.started,title_text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,0.2,0.10000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.64108383000712,None,0,0.17012089997297153,26.64114329998847,None,26.64114329998847,None,26.64114329998847,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
11,0.2,0.15848931924611143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.84084182998049,None,0,0.12042810005368665,26.840933199971914,None,26.840933199971914,None,26.840933199971914,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
12,0.2,0.2511886431509582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.99068153000553,None,0,0.13279160001548007,26.990720400004648,None,26.990720400004648,None,26.990720400004648,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
13,0.2,0.39810717055349754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.140595830016537,None,0,0.14620610000565648,27.140694400004577,None,27.140694400004577,None,27.140694400004577,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
14,0.2,0.6309573444801937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.30702023001504,None,1,0.23403809999581426,27.30695170001127,None,27.30695170001127,None,27.30695170001127,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
15,0.2,0.3981071705534975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.557032529992284,None,1,0.21501809998881072,27.55681719997665,None,27.55681719997665,None,27.55681719997665,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
16,0.2,0.2511886431509581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.789758030005032,None,1,0.16818820004118606,27.789930899976753,None,27.789930899976753,None,27.789930899976753,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
17,0.1,0.1584893192461114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.98975902996608,None,0,0.301169500045944,27.989727100008167,None,27.989727100008167,None,27.989727100008167,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
18,0.1,0.19952623149688803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.306065729964757,None,0,0.15676709997933358,28.306084599986207,None,28.306084599986207,None,28.306084599986207,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
19,0.1,0.2511886431509581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.489236330002313,None,0,0.15666899998905137,28.489211799984332,None,28.489211799984332,None,28.489211799984332,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
20,0.1,0.3162277660168381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.672393529996043,None,0,0.08709210000233725,28.672334300004877,None,28.672334300004877,None,28.672334300004877,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
21,0.1,0.3981071705534975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7890590299794,None,0,0.29371230001561344,28.788921699975617,None,28.788921699975617,None,28.788921699975617,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
22,0.1,0.5011872336272726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.105369730008533,None,1,0.8562043999554589,29.10522149997996,None,29.10522149997996,None,29.10522149997996,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
23,0.1,0.3981071705534975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.988127529999474,None,1,0.16247239999938756,29.987780099967495,None,29.987780099967495,None,29.987780099967495,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
24,0.1,0.3162277660168381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.171034730010433,None,1,0.3278641999932006,30.17096560000209,None,30.17096560000209,None,30.17096560000209,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
25,0.1,0.2511886431509581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.520487930014497,None,1,0.2980273000430316,30.520635999972,None,30.520635999972,None,30.520635999972,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
