trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,sound_1.started,sound_1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,participant,input,session,date,expName,psychopyVersion,frameRate,
156,0,156,0,,,,,,,88.1867158999783,None,u,0.08571210002992302,88.1803800999769,None,88.1803800999769,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
157,0,157,0,,,,,,,88.30408953328927,None,u,0.10050639999099076,88.311874899955,None,88.311874899955,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
158,0,158,0,,,,,,,88.45065943332932,None,u,0.10551219998160377,88.45766879996518,None,88.45766879996518,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
159,0,159,0,,,,,,,88.5957079333098,None,u,0.10107939998852089,88.60212219995447,None,88.60212219995447,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
160,0,160,0,,,,,,,88.75746873330402,None,u,0.08061430003726855,88.75997590000043,None,88.75997590000043,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
161,0,161,0,,,,,,,88.87641013332953,None,u,0.1073830000241287,88.88295329996618,None,88.88295329996618,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
162,0,162,0,,,,,,,89.02232933330427,None,u,0.11158860003342852,89.02569029998267,None,89.02569029998267,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
163,0,163,0,,,,,,,89.17076853331722,None,u,0.11441129999002442,89.17732319998322,None,89.17732319998322,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
164,0,164,0,,,,,,,89.32935903332739,None,u,0.12612470000749454,89.33079719997477,None,89.33079719997477,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
165,0,165,0,,,,,,,89.49023343332422,None,u,0.10482519998913631,89.49004069995135,None,89.49004069995135,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
166,0,166,0,,,,,,,89.63588933333133,None,u,0.11818300001323223,89.63555879995693,None,89.63555879995693,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
167,0,167,0,,,,,,,89.79616583331565,None,u,0.09783809998771176,89.79538539994974,None,89.79538539994974,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
168,0,168,0,,,,,,,89.93057243328852,None,u,0.12806269997963682,89.93046839995077,None,89.93046839995077,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
169,0,169,0,,,,,,,90.10262123333135,None,u,0.10082969994982705,90.10292099998333,None,90.10292099998333,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
170,0,170,0,,,,,,,90.23698603333517,None,u,0.1264210999943316,90.23719479999272,None,90.23719479999272,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
171,0,171,0,,,,,,,90.39721923328082,None,u,0.11103309999452904,90.39963639999041,None,90.39963639999041,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
172,0,172,0,,,,,,,90.5436074333343,None,u,0.1266751000075601,90.54562759998953,None,90.54562759998953,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
173,0,173,0,,,,,,,90.71643503331191,None,u,0.11748129996703938,90.71752619999461,None,90.71752619999461,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
174,0,174,0,,,,,,,90.87649393332734,None,u,0.11848320002900437,90.87836509995395,None,90.87836509995395,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
175,0,175,0,,,,,,,91.03665693332053,None,u,0.11682589998235926,91.03775169997243,None,91.03775169997243,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
176,0,176,0,,,,,,,91.196995133309,None,u,0.12828060000902042,91.19666239997605,None,91.19666239997605,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
177,0,177,0,,,,,,,91.36993853329525,None,u,0.10999020002782345,91.36962259997381,None,91.36962259997381,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
178,0,178,0,,,,,,,91.51661603328151,None,u,0.1202220999985002,91.52169079997111,None,91.52169079997111,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
179,0,179,0,,,,,,,91.67756633333241,None,u,0.12184360000537708,91.67795079998905,None,91.67795079998905,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
180,0,180,0,,,,,,,91.83805733332022,None,u,0.08626410004217178,91.83774319995428,None,91.83774319995428,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
181,0,181,0,,,,,,,91.95694583329217,None,u,0.12384580000070855,91.95894609997049,None,91.95894609997049,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
182,0,182,0,,,,,,,92.11760973331596,None,u,0.11246169998776168,92.11820079997415,None,92.11820079997415,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
183,0,183,0,,,,,,,92.2644893333277,None,u,0.13700900005642325,92.26507359999232,None,92.26507359999232,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
184,0,184,0,,,,,,,92.43787223328448,None,u,0.10427850001724437,92.437701799965,None,92.437701799965,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
185,0,185,0,,,,,,,92.58367303328899,None,u,0.2902311999932863,92.58343319996493,None,92.58343319996493,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
186,0,186,0,,,,,,,92.9172589333107,None,u,0.2640972000081092,92.9192664999864,None,92.9192664999864,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
187,0,187,0,,,,,,,93.22428463330337,None,u,0.12085579999256879,93.22323049994884,None,93.22323049994884,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
188,0,188,0,,,,,,,93.38409293333146,None,u,0.25969450001139194,93.38508219999494,None,93.38508219999494,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
189,0,189,0,,,,,,,93.67752733332648,None,u,0.24489360000006855,93.67751869995845,None,93.67751869995845,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
190,0,190,0,,,,,,,93.95767413330807,None,u,0.2948603000259027,93.95688779995544,None,93.95688779995544,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
191,0,191,0,,,,,,,94.29085633328262,None,u,0.15988150000339374,94.28919939999469,None,94.28919939999469,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
192,0,192,0,,,,,,,94.49118863332163,None,u,0.11926829995354638,94.49215479998384,None,94.49215479998384,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
193,0,193,0,,,,,,,94.65126503329569,None,u,0.10593079996760935,94.65210399997886,None,94.65210399997886,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
194,0,194,0,,,,,,,94.79787553329564,None,u,0.11329940002178773,94.79775579995476,None,94.79775579995476,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
195,0,195,0,,,,,,,94.94462433330094,None,u,0.12366410001413897,94.94609119999222,None,94.94609119999222,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
196,0,196,0,,,,,,,95.11798443331693,None,u,0.10644460003823042,95.12006960000144,None,95.12006960000144,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
197,0,197,0,,,,,,,95.26497583330686,None,u,0.12076979997800663,95.26390639995225,None,95.26390639995225,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
198,0,198,0,,,,,,,95.42566173332355,None,u,0.11312080000061542,95.42540489998646,None,95.42540489998646,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
199,0,199,0,,,,,,,95.5727899333074,None,u,0.11787129996810108,95.5766644999967,None,95.5766644999967,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
200,0,200,0,,,,,,,95.7326701333009,None,u,0.11660190002294257,95.73585479997564,None,95.73585479997564,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
201,0,201,0,,,,,,,95.8926887333005,None,u,0.12113909999607131,95.8933935999521,None,95.8933935999521,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
202,0,202,0,,,,,,,96.06508963328864,None,u,0.09074459999101236,96.06787329999497,None,96.06787329999497,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
203,0,203,0,,,,,,,96.1982132333292,None,u,0.10703140002442524,96.19877599994652,None,96.19877599994652,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
204,0,204,0,,,,,,,96.34506383329474,None,u,0.11545029998524114,96.34794259996852,None,96.34794259996852,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
205,0,205,0,,,,,,,96.5060957333267,None,u,0.09111550002126023,96.50959089997923,None,96.50959089997923,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
206,0,206,0,,,,,,,96.63950953330689,None,u,0.11363989999517798,96.64362959994469,None,96.64362959994469,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
207,0,207,0,,,,,,,96.79999423330494,None,u,0.10633870004676282,96.80573709995952,None,96.80573709995952,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
208,0,208,0,,,,,,,96.94615663332709,None,u,0.08466330001829192,96.94927949999692,None,96.94927949999692,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
209,0,209,0,,,,,,,97.06711053330994,None,u,0.09874370001489297,97.07291369995801,None,97.07291369995801,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
210,0,210,0,,,,,,,97.23331839999882,None,u,0.04326549998950213,97.23397409997415,None,97.23397409997415,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
211,0,211,0,,,,,,,97.33547599999001,None,u,0.06572920002508909,97.32760489999782,None,97.32760489999782,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
212,0,212,0,,,,,,,97.44342849998502,None,u,0.11843819997739047,97.44230029999744,None,97.44230029999744,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
213,0,213,0,,,,,,,97.59895963333159,None,u,0.13048709998838603,97.60671259998344,None,97.60671259998344,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
214,0,214,0,,,,,,,97.77259713330616,None,u,0.11053709994303063,97.77783579996321,None,97.77783579996321,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
215,0,215,0,,,,,,,97.94652823330446,None,u,0.024914100009482354,97.95076449995395,None,97.95076449995395,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
216,0,216,0,,,,,,,98.01222933329021,None,u,0.03925659996457398,98.01702969998587,None,98.01702969998587,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
217,0,217,0,,,,,,,98.09233493329569,None,u,0.04465820000041276,98.09533199999714,None,98.09533199999714,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
218,0,218,0,,,,,,,98.17445943330725,None,u,0.03649630001746118,98.18023459997494,None,98.18023459997494,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
219,0,219,0,,,,,,,98.25227393332946,None,u,0.042418900004122406,98.25567129999399,None,98.25567129999399,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
220,0,220,0,,,,,,,98.33283743332916,None,u,0.03968419996090233,98.34016179997707,None,98.34016179997707,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
221,0,221,0,,,,,,,98.41263003327961,None,u,0.1345858999993652,98.41493369999807,None,98.41493369999807,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
222,0,222,0,,,,,,,98.58667963330711,None,u,0.12249189999420196,98.59459789999528,None,98.59459789999528,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
223,0,223,0,,,,,,,98.75943823328319,None,u,0.03226359997643158,98.7641737999511,None,98.7641737999511,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
224,0,224,0,,,,,,,98.83966913331145,None,u,0.034707400016486645,98.84913409996079,None,98.84913409996079,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
225,0,225,0,,,,,,,98.91921043332744,None,u,0.03978900000220165,98.9226917999913,None,98.9226917999913,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
226,0,226,0,,,,,,,98.99922453333468,None,u,0.04204309999477118,99.004017499974,None,99.004017499974,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
227,0,227,0,,,,,,,99.0801693333274,None,u,0.05307510000420734,99.08333559997845,None,99.08333559997845,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
228,0,228,0,,,,,,,99.17300563329675,None,u,0.031220800010487437,99.1773700999911,None,99.1773700999911,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
229,0,229,0,,,,,,,99.25374153332862,None,u,0.031367799965664744,99.2570238999906,None,99.2570238999906,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
230,0,230,0,,,,,,,99.33269573329792,None,u,0.04717009997693822,99.335531299992,None,99.335531299992,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
231,0,231,0,,,,,,,99.44393779996317,None,u,0.09531099995365366,99.44224409997696,None,99.44224409997696,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
232,0,232,0,,,,,,,99.57302333328019,None,u,0.04503630002727732,99.58087509998586,None,99.58087509998586,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
233,0,233,0,,,,,,,99.6664641333123,None,u,0.03681299998424947,99.66822489997139,None,99.66822489997139,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
234,0,234,0,,,,,,,99.7463112333285,None,u,0.04879039997467771,99.75039939995622,None,99.75039939995622,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
235,0,235,0,,,,,,,99.83975813329064,None,u,0.046234099951107055,99.84185799997067,None,99.84185799997067,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
236,0,236,0,,,,,,,99.93328763329967,None,u,0.03002319997176528,99.93746889999602,None,99.93746889999602,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
237,0,237,0,,,,,,,99.99992903328578,None,u,0.0502437999821268,100.00446649995865,None,100.00446649995865,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
238,0,238,0,,,,,,,100.09495353332798,None,u,0.035357599961571395,100.10011489997851,None,100.10011489997851,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
239,0,239,0,,,,,,,100.17313263333247,None,u,0.0551467000041157,100.17613239999628,None,100.17613239999628,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
240,0,240,0,,,,,,,100.26677263330978,None,u,0.10233279998647049,100.27246379997814,None,100.27246379997814,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
241,0,241,0,,,,,,,100.42644473329031,None,u,0.09850130003178492,100.43374419998145,None,100.43374419998145,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
242,0,242,0,,,,,,,100.57351133332898,None,u,0.1393965999595821,100.5780104000005,None,100.5780104000005,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
243,0,243,0,,,,,,,100.76242503332517,None,u,0.016606700024567544,100.76933779998217,None,100.76933779998217,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
244,0,244,0,,,,,,,100.82587923331496,None,u,0.09575839998433366,100.82916099997237,None,100.82916099997237,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
245,0,245,0,,,,,,,100.96115203330604,None,u,0.1105593999964185,100.96596229996067,None,100.96596229996067,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
246,0,246,0,,,,,,,101.12098543329242,None,u,0.09338219999335706,101.12520819995552,None,101.12520819995552,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
247,0,247,0,,,,,,,101.25485073333451,None,u,0.11836849997052923,101.2604206999531,None,101.2604206999531,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
248,0,248,0,,,,,,,101.42871803331266,None,u,0.08310999994864687,101.43395629996667,None,101.43395629996667,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
249,0,249,0,,,,,,,101.56226743327764,None,u,0.10758730000816286,101.56574559997534,None,101.56574559997534,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
250,0,250,0,,,,,,,101.708036033328,None,u,0.6410071999998763,101.71266979997745,None,101.71266979997745,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
251,0,251,0,,,,,,,102.3872045333342,None,u,0.09560970001621172,102.3869978999719,None,102.3869978999719,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
252,0,252,0,,,,,,,102.52070603328369,None,u,0.10551840002881363,102.5229241999914,None,102.5229241999914,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
253,0,253,0,,,,,,,102.66741763329676,None,u,0.2260664000059478,102.67081759998109,None,102.67081759998109,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
254,0,254,0,,,,,,,102.93404903333479,None,u,0.13203939999220893,102.93717079999624,None,102.93717079999624,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
255,0,255,0,,,,,,,103.10915113328568,None,u,0.06889489997411147,103.11267009994481,None,103.11267009994481,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
256,0,256,0,,,,,,,103.21437463328087,None,u,0.10351210000226274,103.22157860000152,None,103.22157860000152,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
257,0,257,0,,,,,,,103.37594743329876,None,u,0.060353800014127046,103.37939519999782,None,103.37939519999782,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
258,0,258,0,,,,,,,103.48165923328682,None,u,0.11223209998570383,103.48620549996849,None,103.48620549996849,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
259,0,259,0,,,,,,,103.64124833333383,None,u,0.09792369999922812,103.64794559997972,None,103.64794559997972,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
260,0,260,0,,,,,,,103.78856883332676,None,u,0.0985649999929592,103.79659929999616,None,103.79659929999616,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
261,0,261,0,,,,,,,103.93622693332921,None,u,0.10015190002741292,103.94309559999965,None,103.94309559999965,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
262,0,262,0,,,,,,,104.08325323329385,None,u,0.09025770000880584,104.0893782999483,None,104.0893782999483,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
263,0,263,0,,,,,,,104.21485103329954,None,u,0.10788649995811284,104.21965899999486,None,104.21965899999486,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
264,0,264,0,,,,,,,104.37488823332436,None,u,0.08545670000603423,104.37965929997154,None,104.37965929997154,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
265,0,265,0,,,,,,,104.50824923330995,None,u,0.10863879998214543,104.51571279997006,None,104.51571279997006,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
266,0,266,0,,,,,,,104.6699895333227,None,u,0.1039081999915652,104.67287009995198,None,104.67287009995198,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
267,0,267,0,,,,,,,104.81500903331519,None,u,0.08239549997961149,104.82309959997656,None,104.82309959997656,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
268,0,268,0,,,,,,,104.94823773328292,None,u,0.10115869995206594,104.95321909995982,None,104.95321909995982,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
269,0,269,0,,,,,,,105.11015463330162,None,u,0.09288979996927083,105.11432969995076,None,105.11432969995076,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
270,0,270,0,,,,,,,105.25667073328125,None,u,0.09225809999043122,105.26182499999413,None,105.26182499999413,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
271,0,271,0,,,,,,,105.38893863332535,None,u,0.10765950003406033,105.39505649998318,None,105.39505649998318,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
272,0,272,0,,,,,,,105.53712733329351,None,u,0.10115570004563779,105.54254789999686,None,105.54254789999686,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
273,0,273,0,,,,,,,105.68365103333102,None,u,0.0922666999977082,105.68968229996972,None,105.68968229996972,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
274,0,274,0,,,,,,,105.8323950999882,None,u,0.09737359994323924,105.82738859998062,None,105.82738859998062,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
275,0,275,0,,,,,,,105.96194393328236,None,u,0.10311189998174086,105.97021539998241,None,105.97021539998241,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
276,0,276,0,,,,,,,106.12222873332988,None,u,0.08595859998604283,106.12899009999819,None,106.12899009999819,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
277,0,277,0,,,,,,,106.25548913330616,None,u,0.10391599999275059,106.25950389995705,None,106.25950389995705,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
278,0,278,0,,,,,,,106.40195263329272,None,u,0.10884020000230521,106.40869929996552,None,106.40869929996552,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
279,0,279,0,,,,,,,106.56367143331639,None,u,0.09763199998997152,106.56599659996573,None,106.56599659996573,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
280,0,280,0,,,,,,,106.69691873330933,None,u,0.1093249999685213,106.70365839998703,None,106.70365839998703,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
281,0,281,0,,,,,,,106.85734183330399,None,u,0.09772760001942515,106.8629875999759,None,106.8629875999759,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
282,0,282,0,,,,,,,107.00431153330331,None,u,0.09912899998016655,107.00712989998283,None,107.00712989998283,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
283,0,283,0,,,,,,,107.15134303330754,None,u,0.09743989998241886,107.15359099995112,None,107.15359099995112,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
284,0,284,0,,,,,,,107.28241203330302,None,u,0.10044220002600923,107.28886889998103,None,107.28886889998103,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
285,0,285,0,,,,,,,107.43149533333101,None,u,0.10452469997107983,107.43717289995402,None,107.43717289995402,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
286,0,286,0,,,,,,,107.59106003330865,None,u,0.11089860001811758,107.59350959997391,None,107.59350959997391,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
287,0,287,0,,,,,,,107.73780543328806,None,u,0.11918459995649755,107.74138989998028,None,107.74138989998028,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
288,0,288,0,,,,,,,107.89675843332273,None,u,0.10175810003420338,107.89991049998207,None,107.89991049998207,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
289,0,289,0,,,,,,,108.04274973332261,None,u,0.11902420001570135,108.04527219996089,None,108.04527219996089,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
290,0,290,0,,,,,,,108.20447743329763,None,u,0.11271010001655668,108.2052335999906,None,108.2052335999906,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
291,0,291,0,,,,,,,108.35049653333456,None,u,0.11220079998020083,108.35235949995695,None,108.35235949995695,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
292,0,292,0,,,,,,,108.4972188333127,None,u,0.11568440002156422,108.50093899999047,None,108.50093899999047,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
293,0,293,0,,,,,,,108.67062733328979,None,u,0.10597959998995066,108.67180859996006,None,108.67180859996006,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
294,0,294,0,,,,,,,108.81628073327786,None,u,0.11357500002486631,108.81791939999675,None,108.81791939999675,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
295,0,295,0,,,,,,,108.96400753327956,None,u,0.12371389998588711,108.96599859994603,None,108.96599859994603,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
296,0,296,0,,,,,,,109.13652843330831,None,u,0.11555379995843396,109.13818399998127,None,109.13818399998127,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
297,0,297,0,,,,,,,109.29655453330682,None,u,0.10331169998971745,109.29841489996761,None,109.29841489996761,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
298,0,298,0,,,,,,,109.44323453331211,None,u,0.10992140002781525,109.44545759999892,None,109.44545759999892,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
299,0,299,0,,,,,,,109.60327243328405,None,u,0.09175930003402755,109.60514619998867,None,109.60514619998867,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
300,0,300,0,,,,,,,109.73657583329671,None,u,0.10216299997409806,109.73878069996135,None,109.73878069996135,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
301,0,301,0,,,,,,,109.88342683332351,None,u,0.09476569999242201,109.88475449994439,None,109.88475449994439,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
302,0,302,0,,,,,,,110.01758133329761,None,u,0.1151516999816522,110.02044179994846,None,110.02044179994846,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
303,0,303,0,,,,,,,110.17687133327902,None,u,0.11812659999122843,110.17974859999958,None,110.17974859999958,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
304,0,304,0,,,,,,,110.35021433328123,None,u,0.0985602000146173,110.3527533999877,None,110.3527533999877,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
305,0,305,0,,,,,,,110.48370833329002,None,u,0.1068424999830313,110.48549359996105,None,110.48549359996105,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
306,0,306,0,,,,,,,110.64375123330004,None,u,0.09245469997404143,110.64939889998641,None,110.64939889998641,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
307,0,307,0,,,,,,,110.79592729995493,None,u,0.08922109997365624,110.79245079995599,None,110.79245079995599,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
308,0,308,0,,,,,,,110.92394813331387,None,u,0.13315790001070127,110.93341579998378,None,110.93341579998378,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
309,0,309,0,,,,,,,111.09895393328819,None,u,0.5389259000075981,111.10610109998379,None,111.10610109998379,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
310,0,310,0,,,,,,,111.6839724333336,None,u,0.12124820001190528,111.68383209995227,None,111.68383209995227,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
311,0,311,0,,,,,,,111.84423153330184,None,u,0.11801770003512502,111.84440629999153,None,111.84440629999153,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
312,0,312,0,,,,,,,112.01754763333204,None,u,0.09265999996569008,112.01707249996252,None,112.01707249996252,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
313,0,313,0,,,,,,,112.15076613328031,None,u,0.11214480001945049,112.15025819995208,None,112.15025819995208,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
314,0,314,0,,,,,,,112.29748523329229,None,u,0.11729209998156875,112.29926539998269,None,112.29926539998269,None,,0.2,001,2020_Oct_19_1328,temp,2020.1.3,None,
